time_ms,voltage_mV,input_current_nA,spike
759.96,-52.89361794380977,20.788157101299536,0
893.24,-40.05652477692385,20.36822648422093,1
1298.31,-40.0237386740919,20.63446890556893,1
998.89,-40.096768593517695,19.475153286352878,1
965.2400000000001,-63.62652706336107,19.871026998074523,0
262.72,-40.089989354229125,19.70639800917762,1
951.2800000000001,-40.05800469035471,20.579114765165414,1
456.07,-40.034680901298515,19.816825164787353,1
1849.73,-53.87789399621838,19.465540934016136,0
98.75,-40.06543682324781,19.79815310538997,1
1788.3300000000002,-55.425297538297144,20.029690071065602,0
1507.3400000000001,-55.97470268549738,20.786831487810005,0
58.61,-60.326877686666975,19.743515060236916,0
1041.6100000000001,-40.01864807490295,20.269318329077205,1
1960.93,-40.12768548343341,20.542641586021816,1
578.3900000000001,-59.842376735147496,19.993948434173912,0
164.26000000000002,-43.886457966158524,19.14301536509146,0
1648.12,-40.119428787235734,18.943899845340354,1
1941.48,-47.001007183377986,19.708447588381773,0
1221.7300000000002,-40.10099346195289,19.41640117924596,1
1917.38,-45.63720909058905,20.103336223940744,0
612.71,-40.038906416527006,20.992879919028702,1
832.47,-40.13680485214731,20.435919291060852,1
1264.95,-40.15188496958275,20.029488990566346,1
330.42,-52.484920566737934,19.745888091431198,0
88.16,-45.668198575820256,20.640991094802846,0
1545.83,-41.51642733476865,19.084142057276843,0
1033.53,-40.01176317026379,20.281347479006506,1
33.440000000000005,-40.018455351229605,19.68563353274146,1
898.6,-40.048531512928896,19.58713181167613,1
1388.27,-49.14100057845648,19.82561590068524,0
356.75,-45.72831272244611,19.629285350943388,0
964.7800000000001,-40.13420940930587,19.885422841201613,1
1294.57,-54.76848070777547,20.62950836927441,0
508.28000000000003,-40.27689205651952,18.810783703926067,0
897.6700000000001,-40.051130375466904,19.191959221085558,1
1427.28,-51.32114910745353,19.16984631702876,0
1479.3200000000002,-48.072649650309145,19.500818436212164,0
1419.0,-47.917044809075065,18.86289936168506,0
707.67,-54.84147282644676,19.964839378285742,0
1723.2,-40.12408962449765,19.940664017615134,1
1458.5400000000002,-48.384404858003656,19.730015544816325,0
1735.74,-60.39964635197326,19.463802730555965,0
1921.5000000000002,-50.53138691402884,19.793574219883546,0
1665.72,-55.26605291835135,20.334788989751672,0
1819.3000000000002,-41.16007048753812,19.762903128603902,0
1230.39,-40.02992597488247,19.911334791225062,1
1475.99,-40.03293173728219,19.433181386430455,1
1534.76,-40.055815542951876,20.261199344236896,1
580.47,-40.10809946413495,19.980168986735716,1
777.02,-42.365417660925246,20.209566792283226,0
1837.17,-40.04063368937899,20.472707939110844,1
1680.92,-64.77401950726035,19.35860388962429,0
1765.57,-42.422244220187864,19.959786341542085,0
76.79,-40.11504105110335,19.204194527292763,1
269.41,-40.058623632842824,20.51454231109651,1
225.91000000000003,-47.22923139960017,19.581092719045117,0
1724.11,-40.14752774510079,20.220243669781727,1
278.91,-42.66157839413073,20.26249151886742,0
972.8800000000001,-43.80397323816683,20.630727682628674,0
47.71,-40.11629593636371,20.520570229277237,1
895.17,-40.04435423572267,19.589758979817166,1
1124.6299999999999,-52.20087138293964,20.02728092808138,0
1290.67,-40.08282359810924,19.778162256785834,1
20.41,-40.07030397119894,19.70927297569535,1
214.13000000000002,-42.2719532884621,19.986806707890203,0
331.5,-40.15180432255995,19.76140103190959,1
124.93,-40.03697816137346,20.127716753201103,1
501.89000000000004,-65.0,20.122335003475555,0
1278.8300000000002,-40.14186008886258,20.137783954973877,1
1619.5600000000002,-47.86456710733215,19.946838954541814,0
1490.13,-40.007978281810146,18.937564830626123,1
1736.5900000000001,-40.11387846000539,19.483446720590248,1
207.46,-40.10899895539324,19.642135615002523,1
1207.1900000000003,-55.028828325117026,20.923084503999995,0
426.95000000000005,-40.09372138172015,20.61808774902945,1
912.3100000000001,-40.08954160232242,20.362346884125124,1
1973.6200000000001,-47.85649326727553,18.948104412660545,0
1446.4800000000002,-62.436169732307604,20.567480236607736,0
1282.8300000000002,-40.15387665346209,19.965176964150995,1
520.71,-59.628485576657255,20.111817194264592,0
1549.5800000000002,-46.35905430132514,19.62772984593577,0
1041.7,-50.62568837519101,20.314300546290614,0
1782.7400000000002,-40.12618623209637,20.76253503477535,1
648.75,-40.139640375363356,19.97757580588525,1
604.33,-40.14729847953637,20.42352040420925,1
1605.63,-51.63175729679428,18.96168089564448,0
1750.7,-55.111607315030945,20.800301154415415,0
1588.69,-58.48851583696239,20.43976591409999,0
340.49,-40.1576222194642,20.17913687184078,1
1797.67,-40.057097279282516,19.983463309958452,1
1821.3300000000002,-40.10768117174067,19.401960805912744,1
684.0200000000001,-40.14367294783747,18.81714476492722,1
1280.72,-40.06598834498878,19.975155911853065,1
1657.5700000000002,-40.12388857219308,20.624653746584162,1
1187.94,-40.1143373258045,20.065729734449018,1
1341.11,-55.021171553849825,19.671313558152864,0
1595.43,-40.06845771180936,19.959731779347702,1
265.24,-40.091855781595186,20.263341955835113,1
1302.15,-40.03331101461724,19.6856255512318,1
1204.97,-40.04525193818085,20.603758097427207,1
1481.2800000000002,-40.14776638702706,19.580984773785087,1
1318.7000000000003,-40.12720060991588,20.13897890314555,1
1432.0300000000002,-57.404756753569984,19.914534392110617,0
1380.6,-46.298486039877545,20.116497504224377,0
1002.72,-40.11523097411237,19.81045436043455,1
660.97,-64.76964337221678,19.977835396559385,0
1178.45,-40.05904074227649,20.33049152208619,1
1107.31,-40.04336726046474,19.577333593237938,1
880.99,-49.195210891559476,19.963579622290172,0
574.6300000000001,-40.15378647137618,20.654739419021652,1
1494.8700000000001,-40.13241946394598,19.357414650351018,1
1003.98,-51.547177786420754,19.579459151411594,0
299.3,-53.44492316039023,20.12605494601452,0
1026.72,-42.99525297193286,18.888713991207908,0
372.54,-42.01646453938194,20.44484060147201,0
1974.8400000000001,-61.502702542608354,19.26210866449245,0
509.73,-45.197488522110376,19.287993728351424,0
160.65,-64.08930616476219,19.637485327448537,0
13.48,-45.43657193082181,19.79725574858033,0
548.15,-40.06840974640727,19.725081348834326,1
1391.92,-62.480871689131035,20.14310200375953,0
1747.15,-43.224256216912195,20.85177408923503,0
1232.51,-55.279523110491304,20.455727838977214,0
1083.0900000000001,-62.3002947257216,19.865865397681343,0
786.6800000000001,-40.414536445053486,20.649821205610362,0
1588.4900000000002,-40.41613144117008,20.21802659066277,0
1459.18,-41.54285482106102,19.96349925168993,0
910.7,-42.89276235272832,20.78191855821646,0
450.93000000000006,-57.31444037954762,20.1044855477558,0
651.9,-40.04802406483239,20.119794139021963,1
1813.4200000000003,-49.91063499742765,19.955925138563366,0
1245.2800000000002,-40.0834173208795,19.583183365646835,1
1008.65,-40.08062931709961,20.176653240881606,1
1247.83,-40.07104214373861,20.059315605794552,1
1146.09,-52.35735516656269,19.612767675727806,0
132.32000000000002,-47.58171656161345,19.824198323601166,0
1231.6299999999999,-45.741927709997356,20.311101994718577,0
227.71,-41.087372880411365,19.87067981151319,0
1673.52,-40.1484801930339,19.83670996927439,1
1080.41,-46.36013792896216,19.803976035811345,0
113.18,-40.10641179898279,20.036155215348167,1
432.69,-43.9886650064414,19.25266031014211,0
995.45,-46.31755019209328,19.717120335437965,0
1154.59,-49.47909296258861,19.21324116891795,0
789.32,-61.58629097499722,20.100538629875672,0
52.28000000000001,-52.91658837515196,19.869499637922075,0
1611.16,-63.34726818878997,20.719122622432664,0
1418.05,-40.12129365607277,19.19284721600603,1
1194.3100000000002,-40.92760600593172,18.65470306387911,0
205.14000000000001,-40.09423343938007,19.672902785669358,1
1640.13,-40.07699351737909,20.247860027296667,1
866.2,-40.051441746473905,20.95230003416043,1
1319.16,-43.329058010082186,20.095922132208727,0
1021.4000000000001,-47.88819412525713,19.280040213647894,0
962.1700000000001,-40.08990745141958,19.794401011160556,1
443.99000000000007,-65.0,19.76120097841143,0
577.9399999999999,-40.027618297592426,20.308803733222906,1
1958.02,-40.0584451621575,20.508764186519112,1
1353.13,-40.14335445302163,20.165953170056554,1
1664.13,-40.10980169042651,20.089122453591138,1
165.77,-40.077400235957214,19.786948134087815,1
42.45,-42.73182415931557,20.19004267049176,0
716.5,-40.02791534098718,19.459581206154105,1
1642.7500000000002,-54.5885314945382,20.156328745794628,0
996.3000000000001,-40.13311750830671,19.733205900578987,1
118.37,-40.118970119281364,19.615008824206292,1
985.82,-40.05121307442827,20.342073407475983,1
1108.22,-40.039050277610855,19.785925571933078,1
1356.6200000000001,-40.13569914863624,20.092145410360796,1
466.64000000000004,-59.64738794354725,20.013696536792285,0
764.78,-54.62321425188937,20.50997551544488,0
1795.1100000000001,-52.61849787906583,19.719046346772416,0
472.82,-57.28712658674913,20.09584434898157,0
1953.8300000000002,-45.60813144003199,20.257015376957618,0
343.5,-46.52728664161462,20.8248037582116,0
1159.78,-54.37059388372739,20.14199039234273,0
1712.19,-40.02234230803676,19.980017634608327,1
1334.39,-48.690448005253245,20.038167520891598,0
1175.5,-42.64054131278049,20.438070149006883,0
286.8,-42.524990306337436,20.039221510479546,0
1714.2800000000002,-54.87567168684454,19.812252329289013,0
1121.8100000000002,-45.71419280283431,20.696867364003676,0
604.2,-40.01154487485779,20.405011246397965,1
1815.5700000000002,-61.3872764642794,19.866952386287814,0
37.42,-40.052403615408814,19.93261549428083,1
1580.0700000000002,-40.12506737297619,20.79059335368163,1
1594.3100000000002,-40.03060486623525,20.19266474278901,1
1795.89,-58.190836242762025,19.84085682319856,0
557.2600000000001,-56.042898615369374,20.00470648240034,0
1328.2900000000002,-62.632068898767685,20.78384109671237,0
1625.2300000000002,-52.55842026394189,20.116533951354807,0
1408.76,-40.00109116428907,19.788784245297062,1
67.19,-46.36858286798911,20.10120901581545,0
757.8900000000001,-41.22310352850275,20.925715574366865,0
379.1,-40.14895021921608,20.036637775618082,1
1374.8600000000001,-40.7794398094438,19.632303219462536,0
239.34000000000003,-40.04530415039387,20.39588936528475,1
1784.95,-53.703591958029875,20.11053348525797,0
838.35,-40.15545085373555,19.90507188650828,1
1735.84,-40.10141276897655,19.370680050723823,1
972.55,-40.01382110013279,20.532435586265976,1
1660.64,-52.33585285649911,20.057582973849872,0
995.33,-40.007956504150485,19.86448128460731,1
972.8000000000001,-64.2887861235448,20.611711982596383,0
248.63000000000002,-40.0476332230024,19.978077189951602,1
922.51,-53.93401020645493,19.76591181269945,0
1097.3300000000002,-40.03990807894025,20.26532096226157,1
1280.13,-40.05709324674797,20.256576621621768,1
283.66,-52.27891405947418,19.071530263410274,0
745.23,-49.15876644492713,20.07538365416704,0
860.72,-40.04216546672217,20.140138875305674,1
1555.69,-40.01336377192553,20.121512026473383,1
1963.2900000000002,-62.92808516414348,20.132014151363236,0
1153.67,-40.01453884085514,19.1908126705144,1
1914.09,-40.13830909339893,19.744017071167843,1
1541.3300000000002,-40.09325500576879,20.31597657432761,1
1355.7400000000002,-49.519743430749735,20.291831730127264,0
66.16000000000001,-40.03281036931135,19.985896713860043,1
1684.16,-59.609091149745126,20.24276607570092,0
1425.8200000000002,-54.248897774767705,19.257851134629618,0
1738.13,-40.05734460974802,19.577276973663807,1
863.74,-54.975106094405305,20.697539218807236,0
1709.72,-57.96893394123319,20.682982808129143,0
785.02,-60.06322851391756,21.101878624229755,0
811.5400000000001,-41.69609293208127,19.88107725462463,0
1472.22,-40.262396700888225,19.346230417154842,0
1493.6200000000001,-63.00708114751399,19.305913521956533,0
844.22,-41.402651528394024,19.3798891650363,0
634.6700000000001,-40.02199129187836,20.3052977488631,1
1140.23,-42.113964110074456,19.90963921894128,0
255.56,-50.88877241528892,20.63270628623919,0
1100.8300000000002,-40.15531132961681,20.610136661762088,1
217.07000000000002,-40.125121766678845,20.04183335925879,1
802.19,-63.62220651948775,19.877111138396383,0
36.19,-63.402766608345786,19.83191713197066,0
1541.83,-40.04198833649828,20.096176921906153,1
850.4200000000001,-40.087685481757696,20.368989419263965,1
1876.3100000000002,-40.055676476114854,20.460177071693163,1
1394.1100000000001,-58.366151802844286,20.62806019727984,0
1395.65,-40.02446233561113,20.300949539684495,1
43.89000000000001,-40.0323032076576,20.401870815855073,1
1053.77,-40.08922376784052,20.72741420074461,1
553.89,-40.05399508284749,20.133820934258857,1
1498.5600000000002,-50.3237827339232,19.844649367203814,0
1031.91,-40.0193431601395,20.20661528139838,1
1959.0200000000002,-40.00758153806922,20.299046132472665,1
1762.16,-40.01087864982833,20.159509192109724,1
949.2,-40.1166580398384,20.015705267446005,1
232.74000000000004,-40.09338412878652,19.398465849894322,1
153.14000000000001,-49.016623882608314,19.57633594145991,0
1460.64,-41.62511162641994,20.534493075045397,0
1686.3000000000002,-40.549940890093076,20.01940599931965,0
837.96,-40.015588365823504,19.738382631742112,1
1457.3,-40.14353083034276,20.21624620363372,1
1086.91,-41.155522551650364,20.005750833570467,0
1781.5800000000002,-51.64055857851895,20.680635897095627,0
198.47,-62.4620915603842,20.359214457796067,0
1431.45,-49.14435853837191,19.495753276174824,0
637.09,-40.04402449447987,20.120442192020917,1
1811.7,-48.43660635124633,20.423062874339813,0
1653.3500000000001,-64.31184332358687,19.92830527611674,0
813.2900000000001,-43.868087020436754,20.05911004156968,0
352.27000000000004,-40.023830409430296,19.825974416346696,1
1278.21,-40.054976266247834,20.300675305359874,1
1129.89,-40.999362831635814,19.155068523986976,0
691.37,-40.12594052737264,19.715353497165314,1
204.35,-53.71067603291767,19.65739987411369,0
402.86000000000007,-59.92220918841142,20.73838871484966,0
337.16,-49.24027138357317,20.435937291054877,0
1047.99,-54.64258558557597,19.35262861813975,0
98.78,-40.91566774325747,19.81846681573315,0
718.11,-40.09049408073989,19.727177968454907,1
445.59000000000003,-46.76756721546357,20.015705392782813,0
849.62,-44.57092413789354,20.029287590580587,0
924.45,-40.9056608884416,19.042750472129693,0
15.82,-50.518616663437236,20.015016794284588,0
1528.21,-42.37316977237609,20.79059777425004,0
445.6,-40.1392455155799,19.993689250636063,1
129.51000000000002,-49.541404471084356,20.27171745735927,0
1174.0900000000001,-40.06116397743488,20.264619719375972,1
198.76000000000002,-55.967256750329135,20.259880363750987,0
1476.9800000000002,-40.14425543063849,19.8245810267764,1
1352.14,-53.95119315254424,19.962941859248886,0
1918.8600000000001,-40.08673755497769,19.787764622938454,1
1833.1000000000001,-59.813234594845206,20.12854697249408,0
662.36,-40.12283742523094,19.984698320823515,1
1111.34,-46.36298543914202,20.495545700313492,0
116.52000000000001,-50.667640759895036,19.830956055147155,0
911.99,-40.07325195751121,20.68168114474318,1
479.95000000000005,-55.01436615063867,20.132415651690096,0
663.5200000000001,-62.93349805054779,20.10874774033042,0
2.31,-52.87861252658323,19.106380814359245,0
1240.3000000000002,-40.035401739682506,20.18232841630491,1
1147.01,-40.06896274169079,19.324270998611375,1
1052.2900000000002,-40.0820386366961,20.212562511560556,1
8.72,-61.18618785917413,19.975407311046272,0
505.51,-40.08688891614327,18.91619271815012,1
47.510000000000005,-42.90744199217677,20.45000685766548,0
1578.66,-40.10606882799965,20.545715134042673,1
574.19,-40.14053943836983,20.295810249685264,1
82.03,-40.05079109384987,20.077468030183294,1
1395.58,-56.972192412670005,20.42211239054882,0
1876.93,-40.0069002070631,20.35498546485062,1
1557.73,-40.130160161724895,19.384207084121986,1
1603.5900000000001,-64.77298859247375,19.546074289362366,0
836.73,-40.15413723184299,19.942179480090857,1
1922.2,-40.11221782305427,19.78867603460672,1
1428.1200000000001,-41.84417176748706,19.260343783108237,0
1897.75,-47.6152042846487,20.144671992132885,0
1943.04,-42.913148067027656,19.87602194523259,0
1632.14,-40.0114250375538,20.06418939442864,1
716.74,-40.042456929023125,19.43851447020772,1
1534.94,-47.73956783654478,20.11502372946716,0
798.03,-40.126402099739884,19.211794692642044,1
1532.0200000000002,-45.56361910715935,19.755311328583712,0
1282.5700000000002,-48.869800674390675,19.93803921560592,0
327.26000000000005,-49.519018184805546,20.172189472944773,0
992.3600000000001,-40.1524938868989,20.02361498798102,1
1945.3500000000001,-46.80842500350787,20.415645888122658,0
598.34,-62.4528234425323,20.239841153038984,0
731.97,-56.017955002418034,19.63367825907904,0
1572.3,-40.106655199363665,19.10053196226458,1
1123.39,-40.06931925084992,20.603743820662984,1
759.85,-40.04736705547,20.82585212363612,1
931.8000000000001,-59.19374709011872,19.943747312882863,0
1386.48,-40.09241633336101,19.69535435682795,1
1148.3400000000001,-40.041566820057426,19.221469891129082,1
190.17000000000002,-46.18034657862639,20.723131337171008,0
435.69,-40.04256918028683,18.935244920925243,1
791.6800000000001,-42.69245779758564,20.161443544208964,0
448.97,-40.02049713496322,19.830163434974075,1
482.34000000000003,-47.55589721153229,20.192291236219532,0
519.37,-41.96582133064333,20.07349485330045,0
1521.92,-40.112210517323646,20.215194403363764,1
5.880000000000001,-40.13394185602469,19.168361029590557,1
496.11,-40.066024997676095,19.72273462844514,1
1200.5100000000002,-40.12302455563893,20.501454081833913,1
85.92,-40.15801933538253,20.545494481862914,1
1107.0800000000002,-44.82042250265767,19.51087716424687,0
1967.41,-57.84806033025827,20.205353436164646,0
258.34000000000003,-48.83525633392354,20.761097944075072,0
1022.81,-65.0,19.476450001363606,0
1089.51,-40.016212368618184,20.03098653980928,1
293.87,-40.04245932582229,20.248341039805453,1
220.73000000000002,-40.15309506604697,19.62791899413096,1
1879.5800000000002,-40.131574479797415,20.84402893083504,1
1683.14,-40.00406033995056,19.697436368832616,1
818.49,-45.345047118517144,19.606326889764073,0
1056.3700000000001,-50.47045042715641,20.216457495085326,0
448.48,-40.01631532227556,20.090252414674467,1
1856.0500000000002,-40.10720149706308,19.69671990282687,1
397.22,-41.776141333874726,19.719728647053124,0
734.72,-40.131527454790316,20.640327820334804,1
1538.01,-40.12398915107708,20.251686598157505,1
1153.96,-64.1095137458028,19.23064146618958,0
1270.73,-50.76225066928213,19.925062174496183,0
1307.65,-41.51085883554403,20.465393747148486,0
598.9300000000001,-50.00821392555687,20.28455075180884,0
234.3,-43.16437599706208,19.413690049739667,0
254.39,-55.3410556819751,20.8620116901114,0
1967.93,-47.29213345287909,20.04715207746885,0
1833.53,-56.99118038042619,20.43163429750808,0
1342.4,-40.06222778569519,19.72239181561177,1
817.5300000000001,-43.361398551364964,19.560170715100316,0
647.73,-50.530038962833395,20.134523363065405,0
242.17000000000002,-40.14226228351915,20.538259032277445,1
1872.1200000000001,-62.933382836884206,20.082589141007745,0
1765.66,-50.21990495538576,19.89697569174169,0
1589.43,-40.150593699501734,20.290961559255223,1
460.72,-43.887492349890266,20.250631282124072,0
1013.23,-40.06798879372088,19.910018513825754,1
816.4500000000002,-40.09357827248709,19.95728795393084,1
132.79000000000002,-40.00956515742471,19.676818022752762,1
251.39,-40.094232388466494,20.043964495705104,1
1973.48,-40.108630388628136,18.993721350409672,1
357.66,-59.21504092639245,19.791144648149736,0
1966.19,-51.50703344717322,20.183624425425787,0
1211.3700000000001,-40.137928780174256,20.28276569605876,1
1778.14,-53.495405938163984,20.151196055674493,0
416.16,-40.087547997086666,20.174606420480867,1
729.44,-40.03660631807201,19.200274797460157,1
470.02000000000004,-55.82647241518484,19.5247554862645,0
1980.41,-52.082941961642746,20.683679839697223,0
1425.8300000000002,-42.8281962020025,19.283103356200055,0
185.49,-41.739991249852686,20.109951172381326,0
250.97000000000003,-40.065790264711204,20.163418210918334,1
1493.68,-47.58320640336636,19.279604044275736,0
99.34,-54.28639834802794,19.869404915971256,0
1373.28,-64.07209250930528,20.19640358337271,0
1432.6200000000001,-40.10550085631378,19.843117702593762,1
1492.13,-40.111882461353616,18.928459436934755,1
1719.63,-40.09577176926162,20.167591363520824,1
931.3100000000001,-60.939760692990845,19.983268410804676,0
1479.3100000000002,-45.6685551237772,19.48888378176923,0
345.35,-40.12938726337538,20.6347535396378,1
1820.6100000000001,-58.06097481343654,19.61573561491155,0
261.46000000000004,-40.026319409591196,19.399702690525892,1
460.16,-40.0649109463411,20.0192508197228,1
19.970000000000002,-47.847092770247095,19.5356411515299,0
1936.74,-40.02503053547294,19.755347842650192,1
17.300000000000004,-47.69610308868992,19.650552025384133,0
787.0300000000001,-54.951594333272496,20.499830647339536,0
1646.46,-40.01092142570062,19.047625957413683,1
273.21,-40.13176303195526,21.41850512266691,1
320.02000000000004,-40.04577089504409,20.13986781094964,1
579.96,-40.0179096092283,19.82390787747393,1
493.71000000000004,-40.108302396007865,19.811462452876984,1
412.89000000000004,-64.53071033735063,20.359150061654475,0
437.6,-40.03130689654802,19.37636242961256,1
1202.5400000000002,-43.33758456169025,20.400622042702743,0
461.81000000000006,-40.57792474011766,20.272385641274766,0
627.17,-43.26530752331957,19.317642451961074,0
150.41000000000003,-52.150444760997516,19.999004313645965,0
1110.8200000000002,-52.12410531604146,20.542821016086503,0
717.72,-40.0175021040381,19.794959765999874,1
1405.21,-40.11172708395061,19.538212258925956,1
1611.5400000000002,-40.05921509921857,20.307691000185628,1
1557.73,-40.14739773788118,19.384207084121986,1
1097.45,-40.02001624968272,20.26245155599594,1
231.34,-44.90730531433476,19.311538916698122,0
1206.31,-41.32288156919091,20.767446418020103,0
1018.81,-40.04234554780646,19.75268525541751,1
1077.25,-56.880654548920006,20.582793069001337,0
1936.2400000000002,-40.136220248120125,20.081284424097156,1
1274.5300000000002,-40.07473940289518,20.173940954709494,1
870.65,-45.812706946374334,20.00635661300738,0
1870.93,-55.858714212303944,20.029211859204768,0
385.55,-40.13124607944491,20.315839984562963,1
1888.7300000000002,-52.580244736546966,19.64751968709084,0
624.1000000000001,-40.06071308968896,19.485679768379747,1
1658.8400000000001,-61.940165832592996,20.83562614876773,0
1101.72,-40.11498835457673,20.48755038317823,1
1116.3700000000001,-63.63971815793033,19.691327288653824,0
868.96,-40.05624878853362,20.38743284592652,1
1400.38,-40.00522432577662,19.514857860133013,1
113.18,-40.09864928120371,20.036155215348167,1
892.9100000000001,-52.242302618838735,20.435167626224043,0
531.05,-40.125874218864894,20.41129195542669,1
1674.2700000000002,-40.034587942898185,19.98537179005653,1
7.23,-40.1279878142163,19.807994585822513,1
1451.7600000000002,-44.45341417822697,19.521152902971405,0
1275.59,-40.010722611455385,20.71891363929919,1
1898.44,-40.155402879633314,19.991333611987432,1
1601.52,-52.923341136683405,19.843291140513898,0
471.14000000000004,-40.01983227016727,19.807591568169048,1
77.07,-58.36516796171888,19.429695453351794,0
988.0900000000001,-40.054261754688724,20.404962542867406,1
58.42000000000001,-62.54405653026078,19.620660579216572,0
878.65,-49.284441060430964,20.042300181298994,0
1445.21,-62.64944592006419,20.664038640488233,0
1040.88,-40.14755375869611,20.06201400511276,1
441.06000000000006,-40.230629412245634,19.727290298070447,0
16.720000000000002,-58.85387716323508,19.618586785510974,0
754.8800000000001,-44.307398761563206,20.13818912806108,0
32.11,-40.13638543044065,19.61262742783528,1
1209.87,-40.010899652470115,20.91531100999739,1
565.32,-40.1173429973269,19.36204291624184,1
212.67000000000002,-40.00071988145322,19.840782170237688,1
1737.18,-40.01494757661865,19.420387489959385,1
248.32000000000002,-40.01426646521788,19.612968160577996,1
753.65,-40.059199312580844,20.500693162927632,1
576.58,-40.15149383109541,20.344279347010396,1
525.1300000000001,-40.04302646133585,20.24052476007516,1
230.17000000000002,-40.06722549458598,19.52893546764303,1
106.98,-55.10766528755767,20.349343600360093,0
1988.2100000000003,-40.10329163795459,19.564919117723292,1
481.36000000000007,-42.739652064086634,20.236558136882646,0
724.1700000000001,-40.168341497517716,21.09063728789942,1
1576.2500000000002,-56.881267161632636,19.898450062549173,0
54.510000000000005,-59.70552349135503,19.701260465330165,0
1092.8500000000001,-40.11979568068133,20.038780100864923,1
1083.0600000000002,-40.118040679961496,19.79329065676816,1
490.96000000000004,-45.859058258979495,20.252716798724,0
797.9600000000002,-48.18197605388221,19.196061820407227,0
1428.3300000000002,-40.044838835012136,19.23486915807294,1
1783.12,-62.62674224396641,20.803729823864508,0
730.6800000000001,-40.12676207862202,19.66704522115042,1
1135.13,-50.19982314767804,19.772953168920655,0
801.0500000000001,-40.034652955579965,19.55294529314213,1
314.33,-40.12955321811665,20.583585727440102,1
942.7500000000001,-42.12344382733431,19.224708135685493,0
352.39000000000004,-40.04082873825876,19.87259032337953,1
1056.4,-59.158172181498045,20.176077873209504,0
1631.1700000000003,-42.40503455271262,20.08626463160667,0
555.4,-40.066661073111405,19.699144032460474,1
1052.65,-44.391719703136616,20.43592883662911,0
498.8,-60.53073983748502,19.804640945184044,0
45.160000000000004,-40.064133911765936,20.50335598027489,1
1433.91,-65.0,20.693907683444404,0
931.69,-45.74966842224519,20.03347367729023,0
499.7300000000001,-55.380850773882464,20.123591694287644,0
1322.2,-40.015232153731844,20.063562239404156,1
587.07,-40.04228291298006,20.28178282934643,1
656.4000000000001,-57.6268431946651,20.20316987786642,0
1040.28,-46.68459578217448,20.462970057968448,0
1898.21,-40.02728133573411,20.11050517615823,1
1657.41,-40.03893698220014,20.678286301452122,1
180.49,-40.023087135032945,19.63574717960672,1
1870.63,-40.016270718542984,19.943463147469313,1
1409.8000000000002,-40.10203362073544,19.64859544482527,1
1128.2800000000002,-40.08276270239561,18.92316563341464,1
1783.4500000000003,-47.92246300872945,20.823077950277746,0
122.39000000000001,-40.090874237036495,20.299166679973947,1
458.5400000000001,-40.08521661163003,19.906438833943586,1
990.5400000000001,-40.0983540674772,20.046178980249884,1
15.18,-63.854171896715286,19.900310166923674,0
1052.77,-40.065627618811966,20.44561969378687,1
741.5400000000001,-55.387851009484656,20.2771873032536,0
1915.76,-40.11954761431096,20.016117493275715,1
128.62,-44.764677229716945,20.612191576726712,0
545.01,-40.057780110956536,19.366717072199474,1
1618.54,-47.34134521635635,20.297768421308156,0
1644.68,-40.01497894899657,19.785297546824292,1
1477.5,-51.97069851812455,19.836049941112588,0
425.03000000000003,-40.1265586862427,20.148502878099848,1
1698.49,-45.57338274930128,19.9463044415308,0
1773.9600000000003,-47.37064103631225,19.456826187996377,0
222.96,-44.051571669490485,19.606309266786955,0
116.99000000000001,-40.042684944304426,19.767889590579873,1
1675.49,-40.02263555276672,19.477731226332192,1
1925.0200000000002,-40.05306826050338,19.70144963634097,1
386.03000000000003,-57.83589891555644,20.391092734446275,0
371.66,-40.006763342093855,20.186183314117,1
1610.88,-40.14970779741181,20.65822776010091,1
1217.4600000000003,-40.146628437245035,20.003459030184498,1
911.02,-40.129708602315105,20.584653645707736,1
1903.1100000000001,-52.66823801480458,21.248523058164963,0
954.3600000000001,-40.148714616166494,20.096675102110446,1
637.0,-44.58913856432374,20.13253088543261,0
727.33,-54.32497972061139,20.255796996463033,0
117.07000000000001,-40.09797813336824,19.779896213418585,1
446.20000000000005,-40.1183471131071,19.797067008572494,1
780.85,-50.276210370916765,20.34383491724408,0
1357.2900000000002,-40.10656927010733,20.106043666878367,1
1724.17,-40.14477777446491,20.248306058731636,1
192.22,-55.74988713843766,20.20941563939487,0
935.7800000000001,-40.062281977239486,19.512103296392073,1
836.7800000000001,-55.07602305101144,19.924684696693884,0
1826.99,-56.679051854029545,20.140881375062822,0
1497.0,-40.03420702138479,19.866527012804042,1
1825.15,-40.093881206196876,19.947326702581975,1
53.02,-40.09204297483066,19.72950391340568,1
367.55,-40.12277703362593,20.770331323141534,1
911.0300000000001,-40.12677226105721,20.582667775869247,1
882.6,-56.237035154020624,20.006937102298927,0
1452.49,-40.14523582326179,19.746044931653078,1
1024.75,-41.93568688360774,19.179609133346453,0
986.7300000000001,-40.149670923660395,20.69814127853201,1
1663.94,-43.18432429553283,19.942537626578353,0
1664.02,-40.10587778200632,20.01585654637229,1
599.63,-40.0397745999834,19.88900140204699,1
1376.8400000000001,-40.134587807549515,19.37896821456963,1
20.66,-59.69258648119765,19.570205624058,0
1477.92,-40.04803611566057,19.582699303709713,1
920.1400000000001,-40.126688561305215,20.104677267717367,1
1916.15,-40.02478805115799,19.961068620619248,1
1016.08,-40.06273231698219,20.361035430526453,1
